total,bonds,angles,improper,dihe,vdw,elec,air,cdih,coup,rdcs,vean,dani,xpcs,rg,desolv,bsa,experiment_id,model_name,haddock_score,best_model
-507.672, 0, 0, 0, 0, -56.1758, -451.496, 0, 0, 0, 0, 0, 0, 0, 0,4.70268,1931.91,13D4__EPI257053,mdscoring_5.pdb,-141.77,False
-542.401, 0, 0, 0, 0, -91.8447, -450.556, 0, 0, 0, 0, 0, 0, 0, 0,6.81642,2145.88,12H5__EPI3178330,mdscoring_7.pdb,-175.14,True
-523.872, 0, 0, 0, 0, -77.8613, -446.011, 0, 0, 0, 0, 0, 0, 0, 0,10.1894,2160.13,12H5__EPI3178330,mdscoring_4.pdb,-156.87,False
-540.041, 0, 0, 0, 0, -66.2604, -473.781, 0, 0, 0, 0, 0, 0, 0, 0,6.68195,1986.49,12H5__EPI3178330,mdscoring_6.pdb,-154.33,False
-558.955, 0, 0, 0, 0, -64.0693, -494.886, 0, 0, 0, 0, 0, 0, 0, 0,10.6387,2045.13,12H5__EPI3178330,mdscoring_2.pdb,-152.41,False
-542.877, 0, 0, 0, 0, -61.7482, -481.129, 0, 0, 0, 0, 0, 0, 0, 0,10.5721,2046.59,12H5__EPI3178330,mdscoring_3.pdb,-147.4,False
-499.58, 0, 0, 0, 0, -66.5096, -433.07, 0, 0, 0, 0, 0, 0, 0, 0,13.3373,1874.41,12H5__EPI3178330,mdscoring_10.pdb,-139.79,False
-489.981, 0, 0, 0, 0, -56.5608, -433.421, 0, 0, 0, 0, 0, 0, 0, 0,9.66591,2013.29,12H5__EPI3178330,mdscoring_8.pdb,-133.58,False
-456.018, 0, 0, 0, 0, -66.1459, -389.872, 0, 0, 0, 0, 0, 0, 0, 0,11.0964,1956.74,12H5__EPI3178330,mdscoring_1.pdb,-133.02,False
-479.699, 0, 0, 0, 0, -56.2399, -423.459, 0, 0, 0, 0, 0, 0, 0, 0,9.99828,1876.49,12H5__EPI3178330,mdscoring_5.pdb,-130.93,False
-459.002, 0, 0, 0, 0, -64.0484, -394.953, 0, 0, 0, 0, 0, 0, 0, 0,14.0401,1809.73,12H5__EPI3178330,mdscoring_9.pdb,-129.0,False
-220.494, 0, 0, 0, 0, -76.2609, -144.233, 0, 0, 0, 0, 0, 0, 0, 0,-1.30697,1681.5,13D4__EPI275878,mdscoring_7.pdb,-106.41,True
-188.993, 0, 0, 0, 0, -76.7657, -112.227, 0, 0, 0, 0, 0, 0, 0, 0,-6.21195,1601.33,13D4__EPI275878,mdscoring_4.pdb,-105.42,False
-241.449, 0, 0, 0, 0, -73.3121, -168.137, 0, 0, 0, 0, 0, 0, 0, 0,2.80061,1606,13D4__EPI275878,mdscoring_2.pdb,-104.14,False
-187.249, 0, 0, 0, 0, -71.7521, -115.497, 0, 0, 0, 0, 0, 0, 0, 0,-4.94871,1641.48,13D4__EPI275878,mdscoring_1.pdb,-99.8,False
-177.074, 0, 0, 0, 0, -70.4425, -106.631, 0, 0, 0, 0, 0, 0, 0, 0,-5.69307,1628.12,13D4__EPI275878,mdscoring_6.pdb,-97.46,False
-193.615, 0, 0, 0, 0, -62.6071, -131.008, 0, 0, 0, 0, 0, 0, 0, 0,-4.05244,1689.62,13D4__EPI275878,mdscoring_8.pdb,-92.86,False
-185.496, 0, 0, 0, 0, -56.8262, -128.67, 0, 0, 0, 0, 0, 0, 0, 0,-2.95925,1522.35,13D4__EPI275878,mdscoring_10.pdb,-85.52,False
-160.176, 0, 0, 0, 0, -56.5981, -103.578, 0, 0, 0, 0, 0, 0, 0, 0,-3.39497,1463.51,13D4__EPI275878,mdscoring_3.pdb,-80.71,False
-166.245, 0, 0, 0, 0, -60.169, -106.076, 0, 0, 0, 0, 0, 0, 0, 0,2.333,1452.13,13D4__EPI275878,mdscoring_5.pdb,-79.05,False
-140.05, 0, 0, 0, 0, -55.7467, -84.3038, 0, 0, 0, 0, 0, 0, 0, 0,1.13392,1360,13D4__EPI275878,mdscoring_9.pdb,-71.47,False
-233.166, 0, 0, 0, 0, -86.1273, -147.039, 0, 0, 0, 0, 0, 0, 0, 0,-22.0713,2210.8,13D4__EPI25011,mdscoring_4.pdb,-137.61,True
-221.602, 0, 0, 0, 0, -85.5709, -136.031, 0, 0, 0, 0, 0, 0, 0, 0,-23.3709,2150.16,13D4__EPI25011,mdscoring_2.pdb,-136.15,False
-195.997, 0, 0, 0, 0, -84.1111, -111.886, 0, 0, 0, 0, 0, 0, 0, 0,-18.5012,1995.18,13D4__EPI25011,mdscoring_1.pdb,-124.99,False
-323.035, 0, 0, 0, 0, -63.6387, -259.396, 0, 0, 0, 0, 0, 0, 0, 0,-2.22126,1824.24,13D4__EPI25011,mdscoring_7.pdb,-117.74,False
-211.174, 0, 0, 0, 0, -70.3078, -140.867, 0, 0, 0, 0, 0, 0, 0, 0,-16.825,1772.53,13D4__EPI25011,mdscoring_6.pdb,-115.31,False
-189.559, 0, 0, 0, 0, -73.9659, -115.593, 0, 0, 0, 0, 0, 0, 0, 0,-13.1433,2017.23,13D4__EPI25011,mdscoring_3.pdb,-110.23,False
-219.546, 0, 0, 0, 0, -58.9005, -160.646, 0, 0, 0, 0, 0, 0, 0, 0,-13.011,1873.48,13D4__EPI25011,mdscoring_8.pdb,-104.04,False
-141.374, 0, 0, 0, 0, -78.7188, -62.6553, 0, 0, 0, 0, 0, 0, 0, 0,-12.5378,1871.34,13D4__EPI25011,mdscoring_9.pdb,-103.79,False
-175.81, 0, 0, 0, 0, -64.3926, -111.418, 0, 0, 0, 0, 0, 0, 0, 0,-3.32221,1722.77,13D4__EPI25011,mdscoring_5.pdb,-90.0,False
-465.851, 0, 0, 0, 0, -77.8579, -387.993, 0, 0, 0, 0, 0, 0, 0, 0,-4.88144,2315.22,13D4__EPI356510,mdscoring_1.pdb,-160.34,True
-433.472, 0, 0, 0, 0, -75.6404, -357.832, 0, 0, 0, 0, 0, 0, 0, 0,-3.91987,2114.67,13D4__EPI356510,mdscoring_3.pdb,-151.13,False
-377.13, 0, 0, 0, 0, -78.7997, -298.331, 0, 0, 0, 0, 0, 0, 0, 0,-6.92241,2277.38,13D4__EPI356510,mdscoring_5.pdb,-145.39,False
-366.819, 0, 0, 0, 0, -78.1381, -288.681, 0, 0, 0, 0, 0, 0, 0, 0,-5.40383,2294.74,13D4__EPI356510,mdscoring_10.pdb,-141.28,False
-390.004, 0, 0, 0, 0, -74.4297, -315.574, 0, 0, 0, 0, 0, 0, 0, 0,-1.99414,2129.12,13D4__EPI356510,mdscoring_4.pdb,-139.54,False
-349.351, 0, 0, 0, 0, -75.2984, -274.053, 0, 0, 0, 0, 0, 0, 0, 0,-5.74869,2415.11,13D4__EPI356510,mdscoring_2.pdb,-135.86,False
-348.955, 0, 0, 0, 0, -75.4305, -273.524, 0, 0, 0, 0, 0, 0, 0, 0,-4.03849,2253.6,13D4__EPI356510,mdscoring_7.pdb,-134.17,False
-281.957, 0, 0, 0, 0, -79.7651, -202.192, 0, 0, 0, 0, 0, 0, 0, 0,-13.8663,2229.89,13D4__EPI356510,mdscoring_6.pdb,-134.07,False
-392.643, 0, 0, 0, 0, -64.8812, -327.762, 0, 0, 0, 0, 0, 0, 0, 0,1.46352,2158.46,13D4__EPI356510,mdscoring_8.pdb,-128.97,False
-245.012, 0, 0, 0, 0, -68.34, -176.672, 0, 0, 0, 0, 0, 0, 0, 0,-7.11688,2062.22,13D4__EPI356510,mdscoring_9.pdb,-110.79,False
-373.201, 0, 0, 0, 0, -91.9004, -281.301, 0, 0, 0, 0, 0, 0, 0, 0,-9.14405,2317.22,65C6__EPI2580054,mdscoring_10.pdb,-157.3,True
-365.77, 0, 0, 0, 0, -92.874, -272.896, 0, 0, 0, 0, 0, 0, 0, 0,-8.52466,2149.23,65C6__EPI2580054,mdscoring_6.pdb,-155.98,False
-312.089, 0, 0, 0, 0, -95.7148, -216.374, 0, 0, 0, 0, 0, 0, 0, 0,-15.914,2330.5,65C6__EPI2580054,mdscoring_3.pdb,-154.9,False
-322.159, 0, 0, 0, 0, -89.996, -232.163, 0, 0, 0, 0, 0, 0, 0, 0,-17.5632,2474.63,65C6__EPI2580054,mdscoring_1.pdb,-153.99,False
-371.849, 0, 0, 0, 0, -87.8394, -284.009, 0, 0, 0, 0, 0, 0, 0, 0,-7.60908,2275.34,65C6__EPI2580054,mdscoring_5.pdb,-152.25,False
-310.483, 0, 0, 0, 0, -82.3137, -228.17, 0, 0, 0, 0, 0, 0, 0, 0,-19.7504,2280.12,65C6__EPI2580054,mdscoring_2.pdb,-147.7,False
-338.266, 0, 0, 0, 0, -81.7487, -256.518, 0, 0, 0, 0, 0, 0, 0, 0,-14.3922,2164.83,65C6__EPI2580054,mdscoring_7.pdb,-147.44,False
-347.802, 0, 0, 0, 0, -78.1429, -269.659, 0, 0, 0, 0, 0, 0, 0, 0,-8.93698,2302.59,65C6__EPI2580054,mdscoring_8.pdb,-141.01,False
-318.153, 0, 0, 0, 0, -78.0613, -240.092, 0, 0, 0, 0, 0, 0, 0, 0,-11.995,2216.77,65C6__EPI2580054,mdscoring_4.pdb,-138.07,False
-282.68, 0, 0, 0, 0, -73.5523, -209.128, 0, 0, 0, 0, 0, 0, 0, 0,-10.7401,2099.57,65C6__EPI2580054,mdscoring_9.pdb,-126.12,False
-354.786, 0, 0, 0, 0, -95.2483, -259.538, 0, 0, 0, 0, 0, 0, 0, 0,-0.935089,2474.15,100F4__EPI2017747,mdscoring_5.pdb,-148.09,True
-330.442, 0, 0, 0, 0, -89.0203, -241.422, 0, 0, 0, 0, 0, 0, 0, 0,-6.19999,2519.51,100F4__EPI2017747,mdscoring_10.pdb,-143.5,False
-337.257, 0, 0, 0, 0, -92.5979, -244.659, 0, 0, 0, 0, 0, 0, 0, 0,6.61633,2288.71,100F4__EPI2017747,mdscoring_8.pdb,-134.91,False
-329.01, 0, 0, 0, 0, -83.8169, -245.193, 0, 0, 0, 0, 0, 0, 0, 0,2.97083,2296.23,100F4__EPI2017747,mdscoring_7.pdb,-129.88,False
-332.627, 0, 0, 0, 0, -84.6094, -248.017, 0, 0, 0, 0, 0, 0, 0, 0,4.51693,2335.78,100F4__EPI2017747,mdscoring_6.pdb,-129.7,False
-273.997, 0, 0, 0, 0, -85.5816, -188.415, 0, 0, 0, 0, 0, 0, 0, 0,0.229697,2382.47,100F4__EPI2017747,mdscoring_1.pdb,-123.03,False
-325.401, 0, 0, 0, 0, -81.1599, -244.242, 0, 0, 0, 0, 0, 0, 0, 0,7.36591,2270.74,100F4__EPI2017747,mdscoring_3.pdb,-122.64,False
-271.948, 0, 0, 0, 0, -83.4067, -188.542, 0, 0, 0, 0, 0, 0, 0, 0,0.911255,2242.26,100F4__EPI2017747,mdscoring_4.pdb,-120.2,False
-293.895, 0, 0, 0, 0, -85.007, -208.888, 0, 0, 0, 0, 0, 0, 0, 0,7.21614,2367.99,100F4__EPI2017747,mdscoring_9.pdb,-119.57,False
-300.571, 0, 0, 0, 0, -68.0498, -232.521, 0, 0, 0, 0, 0, 0, 0, 0,5.33225,2083.54,100F4__EPI2017747,mdscoring_2.pdb,-109.22,False
-282.961, 0, 0, 0, 0, -62.2696, -220.692, 0, 0, 0, 0, 0, 0, 0, 0,-2.17764,1631.31,AVFluIgG03__EPI2800377,mdscoring_4.pdb,-108.59,True
-214.878, 0, 0, 0, 0, -62.609, -152.269, 0, 0, 0, 0, 0, 0, 0, 0,-12.0943,1705.83,AVFluIgG03__EPI2800377,mdscoring_6.pdb,-105.16,False
-191.843, 0, 0, 0, 0, -55.8422, -136.001, 0, 0, 0, 0, 0, 0, 0, 0,-16.523,1500.28,AVFluIgG03__EPI2800377,mdscoring_1.pdb,-99.57,False
-185, 0, 0, 0, 0, -64.6761, -120.324, 0, 0, 0, 0, 0, 0, 0, 0,-8.91002,1477.07,AVFluIgG03__EPI2800377,mdscoring_2.pdb,-97.65,False
-190.747, 0, 0, 0, 0, -62.4354, -128.312, 0, 0, 0, 0, 0, 0, 0, 0,-7.99961,1597.11,AVFluIgG03__EPI2800377,mdscoring_3.pdb,-96.1,False
-195.137, 0, 0, 0, 0, -45.8886, -149.249, 0, 0, 0, 0, 0, 0, 0, 0,-16.1037,1348.99,AVFluIgG03__EPI2800377,mdscoring_10.pdb,-91.84,False
-209.302, 0, 0, 0, 0, -51.4313, -157.871, 0, 0, 0, 0, 0, 0, 0, 0,-7.33288,1718.74,AVFluIgG03__EPI2800377,mdscoring_8.pdb,-90.34,False
-168.935, 0, 0, 0, 0, -53.182, -115.753, 0, 0, 0, 0, 0, 0, 0, 0,-11.8871,1485.19,AVFluIgG03__EPI2800377,mdscoring_5.pdb,-88.22,False
-128.725, 0, 0, 0, 0, -56.0352, -72.6901, 0, 0, 0, 0, 0, 0, 0, 0,-13.2361,1552.78,AVFluIgG03__EPI2800377,mdscoring_7.pdb,-83.81,False
-163.645, 0, 0, 0, 0, -47.3087, -116.336, 0, 0, 0, 0, 0, 0, 0, 0,-11.4857,1305.4,AVFluIgG03__EPI2800377,mdscoring_9.pdb,-82.06,False
-472.206, 0, 0, 0, 0, -84.3134, -387.892, 0, 0, 0, 0, 0, 0, 0, 0,2.60293,2041.28,AVFluIgG03__EPI331854,mdscoring_6.pdb,-159.29,True
-461.391, 0, 0, 0, 0, -76.6545, -384.736, 0, 0, 0, 0, 0, 0, 0, 0,-0.897181,2199.17,AVFluIgG03__EPI331854,mdscoring_8.pdb,-154.5,False
-441.477, 0, 0, 0, 0, -82.7321, -358.745, 0, 0, 0, 0, 0, 0, 0, 0,7.815,2273.67,AVFluIgG03__EPI331854,mdscoring_2.pdb,-146.67,False
-450.775, 0, 0, 0, 0, -70.1699, -380.605, 0, 0, 0, 0, 0, 0, 0, 0,3.48331,1967.32,AVFluIgG03__EPI331854,mdscoring_7.pdb,-142.81,False
-426.59, 0, 0, 0, 0, -74.1871, -352.403, 0, 0, 0, 0, 0, 0, 0, 0,4.32743,2071.34,AVFluIgG03__EPI331854,mdscoring_1.pdb,-140.34,False
-407.878, 0, 0, 0, 0, -68.3424, -339.535, 0, 0, 0, 0, 0, 0, 0, 0,-2.87546,1929.33,AVFluIgG03__EPI331854,mdscoring_5.pdb,-139.12,False
-449.651, 0, 0, 0, 0, -60.4106, -389.241, 0, 0, 0, 0, 0, 0, 0, 0,-0.815822,2016.08,AVFluIgG03__EPI331854,mdscoring_4.pdb,-139.07,False
-414.383, 0, 0, 0, 0, -74.2566, -340.127, 0, 0, 0, 0, 0, 0, 0, 0,4.25017,2001.29,AVFluIgG03__EPI331854,mdscoring_10.pdb,-138.03,False
-361.383, 0, 0, 0, 0, -76.3689, -285.014, 0, 0, 0, 0, 0, 0, 0, 0,-0.875878,1944.22,AVFluIgG03__EPI331854,mdscoring_9.pdb,-134.25,False
-390.43, 0, 0, 0, 0, -80.0643, -310.366, 0, 0, 0, 0, 0, 0, 0, 0,9.22582,2202.14,AVFluIgG03__EPI331854,mdscoring_3.pdb,-132.91,False
-368.347, 0, 0, 0, 0, -102.179, -266.168, 0, 0, 0, 0, 0, 0, 0, 0,-2.82597,2597.75,H5.3__EPI2035785,mdscoring_7.pdb,-158.24,True
-375.887, 0, 0, 0, 0, -97.9568, -277.93, 0, 0, 0, 0, 0, 0, 0, 0,-3.4826,2506.05,H5.3__EPI2035785,mdscoring_1.pdb,-157.03,False
-386.266, 0, 0, 0, 0, -91.3957, -294.87, 0, 0, 0, 0, 0, 0, 0, 0,-3.62679,2370.59,H5.3__EPI2035785,mdscoring_6.pdb,-154.0,False
-389.441, 0, 0, 0, 0, -86.8391, -302.602, 0, 0, 0, 0, 0, 0, 0, 0,-1.17998,2575.94,H5.3__EPI2035785,mdscoring_8.pdb,-148.54,False
-367.032, 0, 0, 0, 0, -83.5854, -283.447, 0, 0, 0, 0, 0, 0, 0, 0,-7.32664,2430.8,H5.3__EPI2035785,mdscoring_5.pdb,-147.6,False
-372.704, 0, 0, 0, 0, -84.9987, -287.705, 0, 0, 0, 0, 0, 0, 0, 0,-2.98567,2387.38,H5.3__EPI2035785,mdscoring_4.pdb,-145.53,False
-428.471, 0, 0, 0, 0, -75.3743, -353.096, 0, 0, 0, 0, 0, 0, 0, 0,4.5285,2410.98,H5.3__EPI2035785,mdscoring_10.pdb,-141.47,False
-347.138, 0, 0, 0, 0, -89.8784, -257.259, 0, 0, 0, 0, 0, 0, 0, 0,0.780457,2429.49,H5.3__EPI2035785,mdscoring_2.pdb,-140.55,False
-321.148, 0, 0, 0, 0, -79.5891, -241.559, 0, 0, 0, 0, 0, 0, 0, 0,-1.89832,2302.54,H5.3__EPI2035785,mdscoring_9.pdb,-129.8,False
-316.521, 0, 0, 0, 0, -76.451, -240.07, 0, 0, 0, 0, 0, 0, 0, 0,-3.60003,2322.93,H5.3__EPI2035785,mdscoring_3.pdb,-128.07,False
-421.939, 0, 0, 0, 0, -97.4748, -324.464, 0, 0, 0, 0, 0, 0, 0, 0,7.01588,2363.62,FLD194__EPI321295,mdscoring_2.pdb,-155.35,True
-449.195, 0, 0, 0, 0, -88.4625, -360.732, 0, 0, 0, 0, 0, 0, 0, 0,14.37,2384.04,FLD194__EPI321295,mdscoring_3.pdb,-146.24,False
-435.856, 0, 0, 0, 0, -86.7625, -349.093, 0, 0, 0, 0, 0, 0, 0, 0,10.5574,2412.72,FLD194__EPI321295,mdscoring_9.pdb,-146.02,False
-441.686, 0, 0, 0, 0, -79.2665, -362.419, 0, 0, 0, 0, 0, 0, 0, 0,8.79136,2333.37,FLD194__EPI321295,mdscoring_1.pdb,-142.96,False
-426.96, 0, 0, 0, 0, -85.5756, -341.384, 0, 0, 0, 0, 0, 0, 0, 0,12.2853,2269.94,FLD194__EPI321295,mdscoring_8.pdb,-141.57,False
-411.191, 0, 0, 0, 0, -78.8552, -332.336, 0, 0, 0, 0, 0, 0, 0, 0,6.76895,2266.45,FLD194__EPI321295,mdscoring_4.pdb,-138.55,False
-388.932, 0, 0, 0, 0, -87.3466, -301.586, 0, 0, 0, 0, 0, 0, 0, 0,9.65509,2117.94,FLD194__EPI321295,mdscoring_5.pdb,-138.01,False
-384.786, 0, 0, 0, 0, -73.1883, -311.598, 0, 0, 0, 0, 0, 0, 0, 0,4.078,2177.81,FLD194__EPI321295,mdscoring_10.pdb,-131.43,False
-411.375, 0, 0, 0, 0, -70.5189, -340.856, 0, 0, 0, 0, 0, 0, 0, 0,8.79399,2208.33,FLD194__EPI321295,mdscoring_7.pdb,-129.9,False
-414.781, 0, 0, 0, 0, -69.4225, -345.359, 0, 0, 0, 0, 0, 0, 0, 0,13.4119,2301.65,FLD194__EPI321295,mdscoring_6.pdb,-125.08,False
-391.844, 0, 0, 0, 0, -84.3158, -307.528, 0, 0, 0, 0, 0, 0, 0, 0,-7.72717,2209.29,AVFluIgG01__EPI254385,mdscoring_1.pdb,-153.55,True
-332.24, 0, 0, 0, 0, -86.8833, -245.357, 0, 0, 0, 0, 0, 0, 0, 0,-11.8001,2216.42,AVFluIgG01__EPI254385,mdscoring_4.pdb,-147.75,False
-367.911, 0, 0, 0, 0, -72.6272, -295.284, 0, 0, 0, 0, 0, 0, 0, 0,-12.951,2118.12,AVFluIgG01__EPI254385,mdscoring_2.pdb,-144.63,False
-320.477, 0, 0, 0, 0, -81.9907, -238.486, 0, 0, 0, 0, 0, 0, 0, 0,-13.1397,2164.96,AVFluIgG01__EPI254385,mdscoring_6.pdb,-142.83,False
-317.675, 0, 0, 0, 0, -71.7642, -245.911, 0, 0, 0, 0, 0, 0, 0, 0,-10.9593,2039.98,AVFluIgG01__EPI254385,mdscoring_8.pdb,-131.91,False
-263.292, 0, 0, 0, 0, -86.2601, -177.032, 0, 0, 0, 0, 0, 0, 0, 0,-7.41793,2143.84,AVFluIgG01__EPI254385,mdscoring_3.pdb,-129.08,False
-282.627, 0, 0, 0, 0, -77.9034, -204.723, 0, 0, 0, 0, 0, 0, 0, 0,-8.54691,2148.57,AVFluIgG01__EPI254385,mdscoring_5.pdb,-127.39,False
-293.978, 0, 0, 0, 0, -67.8232, -226.154, 0, 0, 0, 0, 0, 0, 0, 0,-11.8768,1969.21,AVFluIgG01__EPI254385,mdscoring_7.pdb,-124.93,False
-408.68, 0, 0, 0, 0, -72.7106, -335.969, 0, 0, 0, 0, 0, 0, 0, 0,-1.01191,1959.81,3C11__EPI1381432,mdscoring_5.pdb,-140.92,True
-372.119, 0, 0, 0, 0, -68.6881, -303.431, 0, 0, 0, 0, 0, 0, 0, 0,1.74227,1854.73,3C11__EPI1381432,mdscoring_6.pdb,-127.63,False
-405.415, 0, 0, 0, 0, -52.8104, -352.605, 0, 0, 0, 0, 0, 0, 0, 0,-4.24002,1847.85,3C11__EPI1381432,mdscoring_8.pdb,-127.57,False
-341.201, 0, 0, 0, 0, -75.4358, -265.766, 0, 0, 0, 0, 0, 0, 0, 0,3.31601,1907.81,3C11__EPI1381432,mdscoring_10.pdb,-125.27,False
-321.296, 0, 0, 0, 0, -75.9986, -245.298, 0, 0, 0, 0, 0, 0, 0, 0,3.96838,1876.73,3C11__EPI1381432,mdscoring_3.pdb,-121.09,False
-329.453, 0, 0, 0, 0, -64.205, -265.248, 0, 0, 0, 0, 0, 0, 0, 0,8.775986E-02,1865.17,3C11__EPI1381432,mdscoring_4.pdb,-117.17,False
-295.32, 0, 0, 0, 0, -68.09, -227.23, 0, 0, 0, 0, 0, 0, 0, 0,0.675392,1808.58,3C11__EPI1381432,mdscoring_9.pdb,-112.86,False
-338.162, 0, 0, 0, 0, -49.5737, -288.588, 0, 0, 0, 0, 0, 0, 0, 0,-3.03121,1807.5,3C11__EPI1381432,mdscoring_1.pdb,-110.32,False
-366.174, 0, 0, 0, 0, -44.6948, -321.479, 0, 0, 0, 0, 0, 0, 0, 0,-0.574155,1691.78,3C11__EPI1381432,mdscoring_7.pdb,-109.56,False
-350.024, 0, 0, 0, 0, -42.8705, -307.154, 0, 0, 0, 0, 0, 0, 0, 0,2.02804,1679.51,3C11__EPI1381432,mdscoring_2.pdb,-102.27,False
-294.213, 0, 0, 0, 0, -84.5769, -209.636, 0, 0, 0, 0, 0, 0, 0, 0,-22.6859,2156.06,65C6__EPI341364,mdscoring_8.pdb,-149.19,True
-267.838, 0, 0, 0, 0, -78.4389, -189.399, 0, 0, 0, 0, 0, 0, 0, 0,-27.1094,2035.87,65C6__EPI341364,mdscoring_2.pdb,-143.43,False
-288.872, 0, 0, 0, 0, -78.5233, -210.349, 0, 0, 0, 0, 0, 0, 0, 0,-16.3239,2002.47,65C6__EPI341364,mdscoring_4.pdb,-136.92,False
-350.28, 0, 0, 0, 0, -71.1052, -279.175, 0, 0, 0, 0, 0, 0, 0, 0,-6.28217,1727.26,65C6__EPI341364,mdscoring_3.pdb,-133.22,False
-325.791, 0, 0, 0, 0, -59.1089, -266.682, 0, 0, 0, 0, 0, 0, 0, 0,-17.5685,1837.42,65C6__EPI341364,mdscoring_7.pdb,-130.01,False
-277.833, 0, 0, 0, 0, -73.3291, -204.504, 0, 0, 0, 0, 0, 0, 0, 0,-13.5544,2037.75,65C6__EPI341364,mdscoring_1.pdb,-127.78,False
-238.995, 0, 0, 0, 0, -67.404, -171.591, 0, 0, 0, 0, 0, 0, 0, 0,-21.0816,1812.21,65C6__EPI341364,mdscoring_6.pdb,-122.8,False
-298.726, 0, 0, 0, 0, -65.0909, -233.635, 0, 0, 0, 0, 0, 0, 0, 0,-8.90536,1997.1,65C6__EPI341364,mdscoring_5.pdb,-120.72,False
-271.671, 0, 0, 0, 0, -60.9195, -210.751, 0, 0, 0, 0, 0, 0, 0, 0,-16.0108,1792.88,65C6__EPI341364,mdscoring_9.pdb,-119.08,False
-237.309, 0, 0, 0, 0, -61.8574, -175.451, 0, 0, 0, 0, 0, 0, 0, 0,-17.383,1724.1,65C6__EPI341364,mdscoring_10.pdb,-114.33,False
-390.046, 0, 0, 0, 0, -75.2227, -314.824, 0, 0, 0, 0, 0, 0, 0, 0,4.65506,1761.94,65C6__EPI398581,mdscoring_6.pdb,-133.53,True
-370.514, 0, 0, 0, 0, -72.032, -298.482, 0, 0, 0, 0, 0, 0, 0, 0,0.425583,1754.24,65C6__EPI398581,mdscoring_9.pdb,-131.3,False
-377.434, 0, 0, 0, 0, -70.7695, -306.665, 0, 0, 0, 0, 0, 0, 0, 0,2.86367,1797.59,65C6__EPI398581,mdscoring_2.pdb,-129.24,False
-386.587, 0, 0, 0, 0, -57.5912, -328.996, 0, 0, 0, 0, 0, 0, 0, 0,-1.41524,1805.17,65C6__EPI398581,mdscoring_1.pdb,-124.81,False
-336.678, 0, 0, 0, 0, -69.1239, -267.554, 0, 0, 0, 0, 0, 0, 0, 0,1.83624,1825.6,65C6__EPI398581,mdscoring_8.pdb,-120.8,False
-320.514, 0, 0, 0, 0, -63.2149, -257.299, 0, 0, 0, 0, 0, 0, 0, 0,-0.298906,1675.29,65C6__EPI398581,mdscoring_3.pdb,-114.97,False
-329.032, 0, 0, 0, 0, -64.0886, -264.943, 0, 0, 0, 0, 0, 0, 0, 0,2.38551,1793.95,65C6__EPI398581,mdscoring_4.pdb,-114.69,False
-324.245, 0, 0, 0, 0, -64.9496, -259.295, 0, 0, 0, 0, 0, 0, 0, 0,6.17102,1701.64,65C6__EPI398581,mdscoring_5.pdb,-110.64,False
-313.442, 0, 0, 0, 0, -53.4736, -259.969, 0, 0, 0, 0, 0, 0, 0, 0,0.81382,1668.49,65C6__EPI398581,mdscoring_7.pdb,-104.65,False
-317.143, 0, 0, 0, 0, -60.8277, -256.315, 0, 0, 0, 0, 0, 0, 0, 0,-6.70119,1850.27,AVFluIgG01__EPI101875,mdscoring_5.pdb,-118.79,True
-330.709, 0, 0, 0, 0, -70.3232, -260.386, 0, 0, 0, 0, 0, 0, 0, 0,11.5087,1861.64,AVFluIgG01__EPI101875,mdscoring_3.pdb,-110.89,False
-300.402, 0, 0, 0, 0, -59.9396, -240.462, 0, 0, 0, 0, 0, 0, 0, 0,1.2965,1678.01,AVFluIgG01__EPI101875,mdscoring_7.pdb,-106.74,False
-290.953, 0, 0, 0, 0, -62.0389, -228.914, 0, 0, 0, 0, 0, 0, 0, 0,2.36067,1707.95,AVFluIgG01__EPI101875,mdscoring_8.pdb,-105.46,False
-293.677, 0, 0, 0, 0, -59.316, -234.361, 0, 0, 0, 0, 0, 0, 0, 0,2.78947,1770.77,AVFluIgG01__EPI101875,mdscoring_6.pdb,-103.4,False
-299.884, 0, 0, 0, 0, -63.703, -236.181, 0, 0, 0, 0, 0, 0, 0, 0,8.43599,1836.77,AVFluIgG01__EPI101875,mdscoring_2.pdb,-102.5,False
-304.302, 0, 0, 0, 0, -50.0932, -254.208, 0, 0, 0, 0, 0, 0, 0, 0,-0.610154,1726.48,AVFluIgG01__EPI101875,mdscoring_1.pdb,-101.54,False
-245.854, 0, 0, 0, 0, -61.2704, -184.584, 0, 0, 0, 0, 0, 0, 0, 0,2.06283,1747.6,AVFluIgG01__EPI101875,mdscoring_9.pdb,-96.12,False
-254.269, 0, 0, 0, 0, -57.3243, -196.945, 0, 0, 0, 0, 0, 0, 0, 0,7.10599,1748.56,AVFluIgG01__EPI101875,mdscoring_10.pdb,-89.61,False
-276.759, 0, 0, 0, 0, -45.4621, -231.297, 0, 0, 0, 0, 0, 0, 0, 0,6.56901,1565.98,AVFluIgG01__EPI101875,mdscoring_4.pdb,-85.15,False
-364.772, 0, 0, 0, 0, -87.8022, -276.97, 0, 0, 0, 0, 0, 0, 0, 0,-40.7695,2299.99,3C11__EPI658567,mdscoring_2.pdb,-183.97,True
-299.611, 0, 0, 0, 0, -99.3176, -200.294, 0, 0, 0, 0, 0, 0, 0, 0,-39.2132,2292.64,3C11__EPI658567,mdscoring_8.pdb,-178.59,False
