experiment_id,model_name,bsa_best,bsa_max,bsa_mean,bsa_min,bsa_std,desolv_best,desolv_max,desolv_mean,desolv_min,desolv_std,elec_best,elec_max,elec_mean,elec_min,elec_std,haddock_score_best,haddock_score_max,haddock_score_mean,haddock_score_min,haddock_score_std,total_best,total_max,total_mean,total_min,total_std,vdw_best,vdw_max,vdw_mean,vdw_min,vdw_std
H5.3__EPI22793,mdscoring_5.pdb,1860.82,1860.82,1738.511,1496.19,104.28658456921058,8.36692,8.46443,3.933749800000001,-0.545996,3.026049669372258,-330.849,-155.967,-218.5085,-330.849,51.74003367745757,-126.07,-77.06,-101.915,-126.07,12.985102789136658,-399.12,-216.017,-280.65690000000006,-399.12,54.481136010447614,-68.2713,-47.3554,-62.14850000000001,-68.8498,7.173943880615613
H5.3__EPI2300436,mdscoring_1.pdb,2185.5,2185.5,1938.319,1788.05,114.78736287878843,-4.10371,0.798786,-1.3556532000000001,-4.11379,1.8325170576938885,-277.396,-187.972,-215.91649999999998,-277.396,27.175494709797334,-145.33,-94.42,-116.31000000000002,-145.33,13.2699895336139,-363.141,-250.593,-287.68680000000006,-363.141,31.24303108712586,-85.7443,-55.9593,-71.77043,-85.7443,9.281096627979315
H5.3__EPI234494,mdscoring_1.pdb,2266.91,2266.91,2010.9289999999996,1830.46,145.34481020815426,-10.3171,-1.79831,-9.930714,-17.8833,4.579784040180643,-304.332,-165.353,-241.60039999999998,-304.332,38.726831901868195,-164.59,-122.17,-136.24499999999998,-164.59,12.03760427438395,-397.741,-243.468,-319.5934,-397.741,39.700426449430815,-93.4088,-63.5409,-77.9931,-93.4088,9.545211764020744
H5.3__EPI234497,mdscoring_3.pdb,2424.61,2513.4,2383.4880000000003,2292.2,65.39230345469655,-0.12355,4.23918,-1.0090457999999998,-4.63709,2.553713844952475,-354.322,-235.861,-293.01359999999994,-354.322,38.894457620591666,-164.83,-129.54,-145.656,-164.83,11.148948331070915,-448.169,-320.009,-379.0585,-448.169,42.36149067319934,-93.8468,-79.547,-86.04498000000002,-93.8468,4.604014629477669
H5.3__EPI235072,mdscoring_1.pdb,1706.45,1706.45,1539.9211111111113,1414.26,104.6563624970365,6.59548,6.59548,0.25182288888888893,-1.92961,2.5414518659870606,-301.31,-134.722,-169.93733333333333,-301.31,51.650676435551155,-114.96,-73.78,-90.79222222222222,-114.96,11.40051838490006,-362.607,-181.852,-226.99422222222222,-362.607,54.03435246160026,-61.2968,-47.1304,-57.05673333333333,-63.3692,4.73186065596822
H5.3__EPI235171,mdscoring_6.pdb,1713.23,1713.23,1528.9569999999999,1373.13,112.59396994412172,-12.3562,0.749433,-2.1544214999999998,-12.3562,3.7012840302971806,-101.411,-101.411,-137.75220000000002,-186.295,24.04238547879787,-99.38,-71.14,-84.309,-99.38,9.243727542982263,-168.153,-164.394,-192.3568,-241.928,24.562493339778573,-66.7423,-45.2898,-54.60463000000001,-66.7423,6.118114288469756
H5.3__EPI235902,mdscoring_3.pdb,2102.28,2262.85,2023.52,1816.06,144.41763388789394,0.557639,14.2745,7.8271163,-0.161666,4.782465326185743,-346.793,-253.481,-311.69620000000003,-377.481,39.821638154260896,-131.9,-86.95,-114.09,-131.9,14.833311610470991,-409.893,-303.55,-371.27380000000005,-447.819,44.20762082316174,-63.1001,-44.1888,-59.57759000000001,-72.5172,8.550895910494477
H5.3__EPI239055,mdscoring_1.pdb,1526.52,1541.2,1340.5470000000003,1022.12,207.17539735156242,-7.68908,7.58039,1.1095589999999997,-7.68908,5.187001933513874,-187.949,-94.2743,-143.27879000000001,-187.949,38.14827568144681,-110.91,-53.92,-80.236,-110.91,23.086840503725156,-253.58,-137.366,-195.96869999999998,-253.58,47.65653420990664,-65.6315,-34.5903,-52.68972,-67.0846,12.712027083724031
H5.3__EPI2419700,mdscoring_4.pdb,2185.48,2185.48,1932.9720000000002,1638.28,166.14455558672745,-4.8022,8.3606,2.6567792,-5.22745,4.535532217150578,-300.19,-211.947,-269.53670000000005,-349.339,36.294365794921326,-149.29,-89.54,-113.598,-149.29,17.11754058139064,-384.637,-265.149,-331.88469999999995,-406.751,40.76407748945959,-84.4468,-44.6932,-62.34805,-84.4468,10.877819265546234
H5.3__EPI242227,mdscoring_10.pdb,2191.02,2191.02,2029.5300000000002,1803.18,113.43177508969852,0.935013,8.48556,5.226089300000001,0.935013,2.4093622733463933,-356.278,-261.129,-334.5261,-412.543,45.6292320154769,-153.12,-108.29,-127.66700000000003,-153.12,16.58973581599311,-439.079,-325.1,-400.5149,-481.691,50.83168265396426,-82.8011,-52.0623,-65.98865,-82.8011,10.243600230848752
H5.3__EPI2429052,mdscoring_7.pdb,2933.27,2996.42,2812.464,2610.3,122.32245484783238,-47.4344,-22.698,-31.74597,-47.4344,6.846741953992099,-206.717,-193.808,-246.77369999999996,-345.346,48.27695143429095,-212.76,-164.77,-186.569,-212.76,14.173209822290321,-330.695,-287.735,-352.24190000000004,-442.637,47.48823063653654,-123.978,-93.4857,-105.46795999999999,-123.978,9.413100830249538
H5.3__EPI243001,mdscoring_6.pdb,1916.56,1924.0,1745.914,1459.29,177.10000929794816,-11.0053,-5.43156,-9.486594,-13.8279,2.896123833475818,-204.122,-130.679,-166.45059999999998,-205.201,29.561119439034936,-114.31,-88.98,-103.03299999999999,-114.31,8.439235154917773,-266.604,-199.729,-226.70809999999997,-266.604,23.541245532280378,-62.4812,-44.0127,-60.25750000000001,-76.6669,11.334488915302318
H5.3__EPI2437377,mdscoring_2.pdb,2235.22,2321.97,2199.72,2059.96,87.29992910777327,-0.489706,1.33786,-3.5106516,-9.61632,3.879682272794319,-246.412,-120.845,-209.1012,-307.113,52.89783140230483,-139.0,-111.68,-124.36500000000001,-139.0,8.453716145380458,-335.638,-206.431,-288.1348,-382.481,50.912796779940834,-89.2265,-70.2163,-79.0336,-89.2265,6.002410178327442
H5.3__EPI2437547,mdscoring_6.pdb,2697.29,2697.29,2520.955999999999,2338.41,103.14439718720106,-2.499,10.0552,-1.0583876000000003,-8.66418,5.239125153989806,-276.046,-221.9,-274.1286,-313.756,27.839647615905214,-172.42,-124.09,-152.77399999999997,-172.42,13.997393566899055,-390.754,-320.48,-371.01779999999997,-416.849,30.31119618153586,-114.709,-81.6334,-96.88917999999998,-114.709,9.126370454749985
H5.3__EPI2467482,mdscoring_4.pdb,1663.15,1781.49,1631.2022222222226,1412.86,118.89659759406264,4.62018,10.6972,4.6864846077777775,-0.07937853,3.149091654508937,-280.108,-96.1574,-187.25215555555556,-296.427,74.13922080699109,-113.21,-74.89,-93.05,-113.21,15.515131323968875,-341.92,-151.734,-247.53866666666661,-360.469,75.6082198077696,-61.8118,-48.6216,-60.286411111111114,-70.5059,7.074069752173148
H5.3__EPI25011,mdscoring_4.pdb,1994.21,2048.35,1840.2933333333333,1666.42,148.48895034648197,2.95153,8.66238,3.6663677777777774,-1.91179,3.2109150670399935,-343.81,-233.621,-298.11855555555553,-343.81,36.7139664947521,-139.65,-92.84,-120.17666666666668,-139.65,15.790454394981808,-417.65,-281.353,-362.3375555555556,-417.65,43.370182130442764,-73.8393,-47.732,-64.21866666666666,-78.2101,10.803477086452304
H5.3__EPI25072,mdscoring_2.pdb,1738.82,1945.38,1683.477,1514.68,121.40344229514722,1.73341,7.66808,2.663183,-3.28498,2.7837864350119723,-238.993,-118.834,-179.45110000000003,-238.993,40.48877062552859,-116.42,-78.4,-96.93599999999999,-116.42,12.03449412683761,-309.347,-178.178,-243.1592,-309.347,40.4429079617181,-70.3541,-55.9473,-63.70805,-81.7422,8.800983023282747
H5.3__EPI25076,mdscoring_7.pdb,2028.28,2437.91,2081.6899999999996,1935.14,152.09141695411722,4.05423,14.2231,5.7509558,0.211108,4.554734049494579,-389.453,-365.058,-395.2073,-436.665,23.095957611909302,-153.24,-138.89,-146.667,-153.24,4.33632986137664,-468.858,-438.215,-468.5831000000001,-504.068,21.34430729960567,-79.4044,-65.0932,-73.37585,-79.8102,4.5398605221477375
H5.3__EPI254385,mdscoring_6.pdb,1907.41,1942.16,1785.6888888888889,1601.29,116.2936380938833,-10.1759,8.9528,-3.6065777777777774,-10.1759,5.7719791577863,-109.37,-95.2574,-137.70737777777777,-190.999,33.15158643616387,-105.65,-80.18,-92.9511111111111,-105.65,9.779650357303735,-182.97,-153.439,-199.5108888888889,-253.778,32.66989760255014,-73.6001,-56.8842,-61.80343333333334,-73.6001,5.236083824290819
H5.3__EPI257053,mdscoring_1.pdb,2356.51,2392.83,2184.9970000000003,1965.26,153.6245154083307,12.9558,12.9558,8.3153475,0.586515,3.7759838466501017,-445.579,-299.61,-397.70560000000006,-459.501,48.77033258538318,-161.94,-124.73,-141.998,-161.94,9.671794961524862,-531.358,-365.007,-468.47739999999993,-531.358,48.10632048609737,-85.7793,-59.1288,-70.77194,-85.7793,9.372312541997783
H5.3__EPI257054,mdscoring_2.pdb,1887.67,1958.07,1779.354,1398.09,149.21979062964658,6.78615,8.82764,3.8425419999999995,0.617107,2.9498729768754086,-222.115,-88.7111,-155.72781,-222.115,40.638653004592385,-110.72,-65.38,-95.46200000000002,-110.72,12.813887258231466,-295.197,-136.967,-223.8862,-295.197,45.560914110915526,-73.0819,-48.2562,-68.15838,-78.7616,8.954417813422236
H5.3__EPI257055,mdscoring_2.pdb,2271.19,2271.19,2006.3470000000002,1749.44,181.81950849063932,7.37661,11.0588,2.3187934999999995,-4.65264,5.458190986568662,-424.246,-106.407,-248.57420000000002,-424.246,102.9731968769867,-144.62,-93.83,-115.63699999999999,-144.62,18.601446210203974,-491.389,-174.301,-316.8149,-491.389,102.99531263384975,-67.1435,-55.561,-68.24092,-79.3826,7.8034065958115715
H5.3__EPI257056,mdscoring_2.pdb,1638.01,1672.29,1425.5720000000001,1269.65,130.87747465982582,-7.07638,-1.69102,-5.982318000000001,-9.68959,2.1019481622310927,-74.7221,-39.5352,-70.5357,-101.209,20.703247813540965,-88.36,-60.43,-73.439,-88.36,7.929394610491316,-141.066,-85.2712,-123.88672,-149.799,22.67446956835423,-66.3437,-45.736,-53.35115,-66.3437,6.276477522951158
H5.3__EPI257058,mdscoring_6.pdb,2555.19,2690.9,2498.5589999999997,2184.19,151.00752905806456,-5.21375,4.13154,-0.8501540999999996,-6.16879,3.697451919340803,-347.168,-257.682,-305.94089999999994,-387.905,39.862420090021295,-167.83,-118.42,-153.174,-167.83,15.421586746433645,-440.348,-327.422,-397.07650000000007,-477.698,42.80791147349076,-93.1804,-69.7401,-91.13559999999998,-107.938,9.86592563726283
H5.3__EPI257059,mdscoring_3.pdb,2257.53,2333.03,2182.221,1963.86,111.18348882715352,9.78902,10.5144,5.878032587300001,-0.004364127,3.008227065105461,-413.881,-288.14,-335.00870000000003,-413.881,41.369481886611375,-146.87,-116.15,-126.99200000000003,-146.87,9.833901452515072,-487.76,-357.991,-400.87690000000003,-487.76,42.195771047845795,-73.8795,-56.1377,-65.86805,-73.8795,5.459878433373961
H5.3__EPI2573872,mdscoring_2.pdb,2258.52,2497.14,2358.263,2102.99,116.66255755144601,2.60707,4.18495,-4.5428832,-15.3094,5.566269548431492,-229.405,-111.012,-177.51190000000003,-271.552,52.2573704518745,-143.19,-115.44,-130.66500000000002,-143.19,9.682397832034074,-329.325,-206.227,-268.13269999999994,-361.26,50.27088668857508,-99.9204,-72.1752,-90.62093999999999,-102.072,9.449082355939828
H5.3__EPI2574086,mdscoring_3.pdb,1638.25,1696.4,1589.0600000000002,1436.71,73.32655256529593,13.7518,14.5877,11.722694999999998,7.48638,2.1592708105348386,-267.755,-212.024,-243.919,-275.72,20.731173606699436,-107.31,-86.63,-96.59800000000001,-107.31,7.032362966236093,-335.269,-279.084,-303.4551,-335.269,18.915938291116657,-67.5139,-48.5667,-59.536030000000004,-73.4913,7.6598028917271135
H5.3__EPI2580054,mdscoring_2.pdb,2752.61,2752.61,2491.4355555555558,2299.9,139.1676911239739,-43.0445,-20.3,-31.205366666666666,-44.1331,8.117262103381902,-145.108,-111.199,-161.33022222222223,-208.064,30.242822056554914,-176.56,-134.07,-155.41222222222223,-176.56,11.841890450618271,-249.603,-193.848,-253.27066666666667,-295.289,30.3679333590549,-104.495,-81.5419,-91.94036666666666,-104.495,8.446436201588217
H5.3__EPI2580066,mdscoring_1.pdb,2108.39,2202.0,1952.8649999999998,1655.84,162.38849256233252,-1.40424,1.79766,-2.8762494,-12.4874,4.165244796519333,-276.793,-132.271,-216.1362,-276.793,46.897514861427126,-145.21,-91.57,-118.295,-145.21,15.52621814866712,-365.242,-198.559,-288.3278,-365.242,51.862958361007095,-88.4489,-55.6954,-72.19168,-89.8335,12.835082373176348
H5.3__EPI2580084,mdscoring_1.pdb,2256.36,2256.36,1910.661,1659.01,166.05090179754475,3.37807,4.71854,-0.14621709999999996,-4.76971,2.80285456941944,-250.272,-134.324,-193.20059999999998,-277.02,46.079185185697206,-124.38,-92.0,-106.88899999999998,-124.38,11.780955865765346,-327.978,-200.327,-261.3036,-342.857,47.061841417437115,-77.7056,-59.2892,-68.10297,-77.7056,5.818823529823041
H5.3__EPI2580091,mdscoring_1.pdb,2556.02,2603.49,2448.353333333333,2253.14,155.34625836069117,-22.5578,-19.9162,-25.43321666666667,-34.1768,5.369204871269736,-191.462,-101.981,-165.44116666666665,-191.462,33.33059439864021,-163.6,-117.74,-144.27,-163.6,18.738924195374707,-294.216,-173.888,-251.19133333333332,-294.216,43.635845900665956,-102.753,-71.9065,-85.74988333333333,-102.753,12.451669319961342
H5.3__EPI2580092,mdscoring_6.pdb,2188.94,2188.94,1898.252,1391.57,251.79268742360264,-11.3854,6.72058,-3.3315962,-11.3854,4.893183298011628,-180.458,-139.148,-176.2303,-248.174,33.78960070478622,-119.17,-72.84,-99.85700000000001,-119.17,14.157504527438608,-252.151,-200.226,-237.51069999999999,-292.588,30.746301645889062,-71.6935,-40.4018,-61.280229999999996,-76.1623,13.348480298358558
H5.3__EPI2580113,mdscoring_5.pdb,1660.85,1660.85,1504.82125,1406.04,91.05841616982549,-5.15007,-0.91639,-6.54772375,-12.0515,3.35043783641114,-164.27,-96.8787,-126.4992125,-164.27,19.38587459145282,-101.09,-79.1,-88.68,-101.09,6.841286428735464,-227.352,-154.047,-183.330625,-227.352,20.925759661496503,-63.0824,-50.1088,-56.8313125,-64.2159,5.273286823885486
H5.3__EPI2580115,mdscoring_3.pdb,2487.3,2487.3,2195.094,1799.63,182.07995253611958,-32.76,-17.8338,-27.567580000000003,-34.6996,5.137400672151456,-266.575,-169.215,-230.52460000000002,-294.311,42.159251941497565,-175.37,-129.51,-154.31,-175.37,14.431966063029812,-355.865,-239.798,-311.16089999999997,-377.415,41.757549157673914,-89.2901,-66.4337,-80.63644000000002,-95.7,8.862289186861128
H5.3__EPI2580134,mdscoring_1.pdb,2648.18,2648.18,2204.4414285714283,1981.33,246.34576847922295,-8.13621,-8.13621,-16.417672857142854,-26.5937,6.2188090283288,-317.773,-214.461,-249.86785714285716,-317.773,34.58160424960342,-159.8,-117.12,-140.0857142857143,-159.8,15.383637256451903,-405.886,-275.243,-323.5637142857143,-405.886,40.99427094409775,-88.1123,-60.3209,-73.69581428571429,-88.1123,10.508524647070839
H5.3__EPI2580187,mdscoring_6.pdb,2323.69,2368.51,2171.496,1990.4,118.51685854763453,-1.52065,10.5484,5.430678000000001,-1.52065,3.6053557078934673,-218.452,-148.052,-184.3109,-218.452,25.49416106767282,-129.72,-99.56,-112.48999999999998,-129.72,10.312981032552017,-302.965,-228.932,-265.3718,-302.965,24.294934171551077,-84.5133,-68.9975,-81.06089999999999,-95.5551,7.32486881414571
H5.3__EPI2584443,mdscoring_5.pdb,1931.13,2133.35,1886.0310000000002,1545.13,181.0965863504271,6.04476,11.7833,7.665893,2.54204,2.5954055799133893,-432.902,-177.757,-302.84399999999994,-432.902,82.2667079078773,-143.65,-79.43,-115.218,-143.65,20.41359231274865,-496.012,-241.429,-365.15700000000004,-496.012,85.06167430360945,-63.1104,-47.3764,-62.31309,-71.7275,7.420328931680413
H5.3__EPI259006,mdscoring_2.pdb,2479.56,2591.33,2240.6440000000002,1871.31,226.22617439682412,-0.302505,6.5916,1.2235113,-6.36535,3.507551230255599,-330.727,-126.505,-209.2102,-330.727,60.42626821507348,-149.63,-89.55,-117.13900000000001,-149.63,19.94897181978725,-413.908,-185.312,-285.7305999999999,-413.908,67.11656203981582,-83.1811,-58.8067,-76.52020999999999,-92.8526,11.549288840679514
H5.3__EPI275758,mdscoring_2.pdb,2394.66,2394.66,2184.0420000000004,2037.52,96.27551238214448,-36.8231,-17.9837,-28.731650000000002,-41.8379,8.585980985077425,-202.678,-159.628,-221.7214,-282.279,39.1865092607704,-174.44,-126.65,-155.31400000000002,-174.44,13.079048725177044,-299.755,-246.557,-303.9590999999999,-364.812,37.85249807241555,-97.077,-67.1984,-82.23783999999999,-97.077,7.695432338183181
H5.3__EPI275782,mdscoring_3.pdb,1794.05,1921.14,1770.745,1547.12,121.54993941351258,2.38916,7.12453,2.3921300000000003,-9.7548,5.264214733559847,-271.168,-153.372,-241.656125,-296.575,47.62710163473102,-121.27,-91.41,-106.05999999999999,-121.27,11.536312854881945,-340.589,-212.156,-301.777625,-360.265,50.3003659513456,-69.4215,-47.5275,-60.12181249999999,-69.4215,6.633644153520416
H5.3__EPI275790,mdscoring_5.pdb,1920.33,1994.02,1944.0539999999996,1891.01,40.323525763504385,-18.0389,-9.99512,-17.784484,-24.3339,6.540202333130069,-127.464,-94.8165,-130.8347,-170.59,31.937790142713382,-119.71,-116.08,-118.21600000000001,-119.71,1.559400525843185,-203.641,-170.803,-205.1008,-241.067,31.770381272499712,-76.1768,-70.4765,-74.26581999999999,-77.9207,3.4115615349865833
H5.3__EPI275822,mdscoring_1.pdb,1662.42,1796.42,1598.8575,1477.85,95.68850696027043,3.53127,6.27349,1.9269721975000003,-0.816389,2.741763195159759,-146.363,-96.994,-145.13043749999997,-189.193,36.65066653402626,-100.9,-78.24,-88.84000000000002,-100.9,8.150593317579487,-221.519,-158.003,-206.86999999999998,-248.48,34.52290364381304,-75.1557,-51.6853,-61.739425000000004,-75.1557,9.188624998450146
H5.3__EPI275862,mdscoring_2.pdb,1766.41,1766.41,1602.566,1420.71,100.92387518432997,3.17738,9.32782,0.8929708000000002,-6.24342,4.041748249884497,-309.071,-138.696,-207.87400000000002,-309.071,61.093640425534026,-121.06,-87.65,-100.49799999999999,-121.06,10.339222837761488,-371.497,-192.366,-267.69129999999996,-371.497,60.4382203301667,-62.4262,-53.6708,-59.81708,-69.8442,4.937830526275909
H5.3__EPI275878,mdscoring_2.pdb,1604.95,1714.96,1566.1249999999998,1400.38,98.40285579076341,6.02766,8.50063,5.174067000000001,2.27786,2.2647239641463788,-236.401,-77.5754,-140.06784,-244.84,56.391827788060056,-99.22,-64.91,-79.368,-99.22,11.193041290611463,-294.372,-130.256,-196.5962,-298.899,56.040380619295895,-57.971,-50.2233,-56.528380000000006,-63.4286,4.510913526056065
H5.3__EPI275974,mdscoring_5.pdb,2390.05,2589.03,2288.317777777778,2110.57,160.32753645099285,-22.0036,-3.20721,-13.31259111111111,-22.0036,6.229757924846367,-376.318,-310.288,-361.8066666666666,-417.087,41.22919657233212,-188.03,-162.41,-171.86111111111114,-188.03,9.696448376138106,-467.08,-394.595,-447.99355555555553,-513.558,42.837002600296145,-90.7622,-77.5907,-86.18697777777778,-98.2807,7.148726051678328
H5.3__EPI275990,mdscoring_1.pdb,2031.92,2031.92,1873.0870000000002,1685.95,120.57690381845295,-6.38944,3.49053,-1.025757451,-6.38944,2.772711241654777,-166.22,-128.576,-155.17270000000002,-175.492,13.650956588784863,-127.17,-85.65,-100.395,-127.17,10.765707129585122,-253.761,-193.701,-223.50820000000004,-253.761,16.133945847876838,-87.5409,-56.8265,-68.33543999999999,-87.5409,8.110507420514582
H5.3__EPI2800377,mdscoring_3.pdb,1738.9,1738.9,1496.97,1357.55,105.79281674575081,0.221263,4.60174,0.20716066666666658,-7.2831,3.5939202000896944,-275.048,-118.826,-196.76066666666668,-277.51,59.195216075710036,-128.13,-76.16,-93.5011111111111,-128.13,17.215233402748602,-348.387,-167.933,-251.11633333333333,-348.387,65.78624053896077,-73.3383,-42.9196,-54.355422222222224,-73.3383,8.653501804873237
H5.3__EPI283783,mdscoring_1.pdb,1920.37,2058.44,1785.8790000000001,1519.19,184.57202053820484,-0.514182,1.84877,-1.6335937,-5.61568,2.1541330105353835,-282.718,-102.122,-194.71189999999999,-282.718,51.52895477399093,-127.28,-86.22,-106.321,-127.28,14.602939924701614,-352.936,-166.25,-260.4552,-352.936,55.208766718902716,-70.2182,-57.1936,-65.74357,-78.7597,6.810982060377033
H5.3__EPI283787,mdscoring_1.pdb,2065.55,2065.55,1789.1475,1566.69,151.88579560690619,-19.0143,-7.41908,-13.4378225,-19.0143,3.680069325518397,-122.225,-118.793,-153.369,-225.403,39.43535279416174,-132.13,-100.49,-114.19624999999999,-132.13,10.032229402566234,-210.898,-189.318,-223.453375,-290.987,36.556063807869144,-88.6731,-61.0776,-70.08442500000001,-88.6731,8.307136241939395
H5.3__EPI284432,mdscoring_2.pdb,1596.15,1843.07,1426.398,1230.07,200.55156376575312,8.35746,13.3026,7.998762999999999,5.6634,2.284477180679543,-223.396,-92.6009,-207.46179,-294.09,58.228055490429654,-97.94,-52.43,-80.051,-97.94,14.482000667495269,-285.011,-132.894,-254.01909999999998,-335.579,60.80002615944246,-61.6147,-39.8014,-46.557249999999996,-61.6147,6.928616205154774
H5.3__EPI2856448,mdscoring_2.pdb,2429.16,2526.53,2379.3990000000003,2135.94,105.52419316599082,-3.78546,0.504673,-3.5981307,-7.71213,2.5011852099155822,-269.09,-182.003,-251.71830000000006,-313.019,47.999623869012424,-146.92,-118.73,-134.247,-146.92,11.299293045732231,-358.405,-259.693,-332.02320000000003,-394.42,47.498941084805,-89.3151,-63.023,-80.30475,-93.0416,8.200332287203704
H5.3__EPI287236,mdscoring_2.pdb,2229.78,2229.78,2025.234,1870.38,103.37562534541476,0.10878,11.4911,5.8939010000000005,0.10878,3.4101546129707305,-316.244,-235.392,-317.4759,-411.018,52.00891353829007,-155.1,-114.06,-130.971,-155.1,12.196563678165896,-408.205,-315.313,-390.84610000000004,-480.243,49.03687927230552,-91.9614,-61.2939,-73.37026,-91.9614,9.80509866607958
H5.3__EPI3009059,mdscoring_4.pdb,2573.29,2579.27,2440.365,2047.59,171.09601331249235,-26.1181,-11.2981,-25.682587500000004,-33.2895,7.991852785080117,-241.096,-198.91,-225.35,-241.245,15.393460077021578,-166.86,-128.64,-150.91249999999997,-166.86,14.459793270602853,-333.623,-270.836,-305.50925,-333.623,19.605609902343183,-92.5268,-67.6208,-80.15922499999999,-92.5268,9.02750313427172
H5.3__EPI3009174,mdscoring_3.pdb,1817.97,1903.51,1807.02625,1697.45,68.68731884156527,1.74612,16.7209,3.63540325,-2.99291,6.0221359804905665,-349.499,-247.183,-282.33187499999997,-349.499,32.91286109209981,-133.25,-95.83,-116.7825,-133.25,12.07839836827951,-414.593,-311.527,-346.282375,-414.593,32.9702965363739,-65.0948,-57.0439,-63.9504875,-77.9815,6.80122576608437
H5.3__EPI310238,mdscoring_5.pdb,2059.61,2059.61,1952.3790000000001,1773.27,98.89037852873035,9.60446,11.5196,7.3738339999999996,4.85489,2.272154928345434,-224.736,-146.335,-198.24400000000003,-247.213,31.251545440896912,-112.21,-80.04,-100.03299999999999,-112.21,9.35271921243585,-301.608,-213.465,-266.0032,-319.403,33.887595681409245,-76.872,-52.6517,-67.75927,-76.872,7.5842264326912945
H5.3__EPI314033,mdscoring_2.pdb,2026.94,2030.5,1848.5300000000002,1654.08,126.32894671364046,-9.252,5.2257,-1.2567169999999999,-9.252,4.858162845866395,-315.612,-155.915,-214.82969999999995,-359.531,69.03972357362261,-142.52,-84.81,-109.11500000000001,-142.52,19.077787694943382,-385.756,-214.165,-279.72120000000007,-423.93,71.2942639874423,-70.1445,-52.6278,-64.89192,-74.5338,7.063332644926817
H5.3__EPI3158642,mdscoring_5.pdb,1890.95,1902.53,1823.1975,1694.42,71.50375130019401,11.2419,11.3348,4.061683749999999,-2.2006,5.097965197045183,-391.727,-253.337,-297.231875,-391.727,48.48962026318476,-128.43,-93.82,-112.54875000000001,-128.43,11.114207686560478,-453.052,-299.01,-354.39549999999997,-453.052,50.48325695005934,-61.3246,-45.6078,-57.163725,-62.7225,5.898718309635456
H5.3__EPI3178330,mdscoring_1.pdb,2355.77,2355.77,2125.491,1890.48,144.87965791189143,7.50206,14.3669,4.6112599,-0.935633,4.473738552370227,-307.638,-240.706,-273.2178,-307.638,22.466034090006467,-147.35,-104.29,-125.18700000000001,-147.35,15.29496362278193,-400.959,-309.162,-348.37350000000004,-400.959,27.10036278252459,-93.3206,-58.6742,-75.15556000000001,-93.3206,11.797651571129645
H5.3__EPI318210,mdscoring_1.pdb,2552.8,2656.25,2416.5170000000003,2231.87,159.86887835904074,-14.3466,-1.38298,-12.201833999999998,-26.3663,8.407061493798862,-283.476,-202.217,-282.665,-420.11,71.12711586854748,-167.47,-130.72,-149.681,-167.47,11.91421601840983,-379.907,-284.603,-363.6106,-492.196,68.27816650893773,-96.4303,-71.598,-80.94547999999999,-96.4303,9.030934973719804
H5.3__EPI321295,mdscoring_1.pdb,1975.03,2392.27,1983.9,1673.34,234.672719382169,5.5487,9.20693,6.411576999999999,2.46621,2.147241421550761,-371.542,-211.922,-321.13489999999996,-384.279,59.1304018917323,-134.26,-115.07,-125.69099999999999,-134.26,7.577591892474066,-437.042,-293.815,-389.00930000000005,-445.902,50.514458924703476,-65.4996,-54.7145,-67.8743,-84.9069,11.314594745430934
H5.3__EPI321328,mdscoring_4.pdb,1887.03,1958.71,1844.5077777777778,1753.2,64.72436824291486,-7.24798,6.9733,-0.41989333333333334,-7.24798,4.316772591036618,-161.72,-158.883,-221.07922222222226,-286.828,46.11496025363618,-115.6,-79.3,-104.97555555555556,-115.6,11.699419976126073,-237.728,-211.177,-281.4188888888889,-345.683,44.77241520580627,-76.0079,-52.1431,-60.33967777777778,-76.0079,7.480294180675281
H5.3__EPI328886,mdscoring_3.pdb,2189.22,2189.22,2003.8319999999999,1801.72,103.4692178379636,1.56528,7.72926,3.4488480000000004,-1.14886,2.799945407260649,-217.788,-185.765,-219.6429,-285.703,28.85060875325394,-126.93,-103.01,-111.50600000000001,-126.93,7.670215410563413,-302.721,-264.283,-290.66909999999996,-350.32,25.03461542411492,-84.9329,-62.6557,-71.02623,-84.9329,8.26843327118935
H5.3__EPI331854,mdscoring_6.pdb,2123.2,2363.95,2123.4,1893.55,122.06389073850721,7.36811,15.6203,9.728715,3.54664,3.4138061833099953,-537.541,-331.891,-474.6034000000001,-543.281,60.8343516137607,-162.93,-124.85,-149.95,-162.93,11.061193425666126,-600.335,-399.024,-539.3616,-608.507,58.91006557494611,-62.7942,-56.3534,-64.75819,-73.586,5.089825792139978
H5.3__EPI335206,mdscoring_5.pdb,2483.21,2561.19,2265.9339999999997,2011.0,172.94975103255325,-28.336,-17.8945,-24.6072,-30.1085,3.52841572128657,-269.431,-181.333,-231.948,-269.431,29.79328805098371,-174.72,-133.84,-158.55,-174.72,13.920855656971034,-361.932,-261.434,-319.5015,-361.932,32.88215126866785,-92.5013,-72.1782,-87.55354,-96.6015,7.913786019935933
H5.3__EPI340399,mdscoring_9.pdb,1961.52,2084.84,1978.7990000000002,1808.8,97.42059894544326,4.95963,14.1236,10.297388,4.29229,3.5581788526835525,-494.754,-305.231,-412.68819999999994,-494.754,53.57833119378684,-163.64,-117.14,-138.41500000000002,-163.64,14.102268730007003,-564.408,-377.826,-478.8625,-564.408,54.87366390426087,-69.6536,-56.3837,-66.17443,-73.4506,6.312152369666694
